<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200402,000000,102.0950000,102.1440000,102.0000000,102.0000000,269211
20200403,000000,102.5100000,102.5100000,102.0000000,102.1490000,243565
20200406,000000,101.9100000,102.2890000,101.9100000,102.2020000,1584824
20200407,000000,102.4490000,102.4500000,102.1600000,102.2500000,1399034
20200408,000000,102.3970000,102.3980000,102.1630000,102.1700000,440372
20200409,000000,102.2100000,102.4490000,102.1540000,102.1650000,118196
20200410,000000,102.1700000,102.3950000,102.1600000,102.2550000,19738
20200413,000000,102.2980000,102.3000000,102.1160000,102.2500000,1014110
20200414,000000,102.1470000,102.2990000,102.1470000,102.2850000,84447
20200415,000000,102.2510000,102.3480000,102.1850000,102.2000000,431149
20200416,000000,102.1520000,102.3990000,102.0900000,102.3500000,1421019
20200417,000000,102.4100000,102.5970000,102.2200000,102.5500000,4984038
20200420,000000,102.5940000,102.6970000,102.3300000,102.6400000,56268
20200421,000000,102.7880000,102.9410000,102.4000000,102.4970000,243424
20200422,000000,102.5000000,102.6990000,102.4000000,102.6390000,373216
20200423,000000,102.6400000,102.8000000,102.5010000,102.7970000,922785
20200424,000000,102.7010000,102.8990000,102.6050000,102.8990000,918377
20200427,000000,103.0780000,103.0780000,102.8050000,102.8700000,451459
20200428,000000,102.8410000,103.0290000,102.7300000,102.8420000,268788
20200429,000000,102.7020000,102.9990000,102.7020000,102.9200000,698535
20200430,000000,103.0300000,103.0300000,102.7550000,102.8980000,308425
20200504,000000,103.0500000,103.0500000,102.7610000,103.0000000,11264
20200505,000000,102.9990000,103.0000000,102.8780000,102.9980000,9551
20200506,000000,103.0500000,103.0600000,102.7730000,102.9030000,219988
20200507,000000,102.9450000,103.0000000,102.8300000,102.8700000,139901
20200508,000000,102.9990000,103.2000000,102.8210000,103.1080000,2977756
20200512,000000,102.9730000,103.3270000,102.9710000,103.1530000,336952
20200513,000000,103.4990000,103.4990000,103.0530000,103.1490000,255523
20200514,000000,103.0610000,103.2990000,103.0610000,103.2450000,1319623
20200515,000000,103.1490000,103.4570000,103.1490000,103.4390000,821158
20200518,000000,103.4500000,103.5000000,103.2720000,103.3500000,1176112
20200519,000000,103.4400000,103.4660000,103.3000000,103.4270000,1314792
20200520,000000,103.3400000,103.4790000,103.3400000,103.4190000,299130
20200521,000000,103.4600000,103.4650000,103.3810000,103.4100000,285743
20200522,000000,103.4200000,103.4680000,103.3400000,103.4000000,1557699
20200525,000000,103.4380000,103.4890000,103.3330000,103.4200000,193907
20200526,000000,103.3800000,103.4500000,103.3800000,103.4290000,2811567
20200527,000000,103.4300000,103.4300000,103.3740000,103.4050000,593291
20200528,000000,103.4000000,103.4600000,103.4000000,103.4300000,993076
20200529,000000,103.4310000,103.4750000,103.3910000,103.4490000,1152815
20200601,000000,103.4000000,103.5310000,103.3760000,103.4650000,2579538
20200602,000000,103.4990000,103.5230000,103.4050000,103.5120000,1482061
20200603,000000,103.4050000,103.5200000,103.4050000,103.5040000,308590
20200604,000000,103.5180000,103.5190000,103.4250000,103.4500000,84708
20200605,000000,103.5110000,103.5120000,103.4010000,103.4300000,840082
20200608,000000,103.4260000,103.4600000,103.3350000,103.3360000,128590
20200609,000000,103.3700000,103.4800000,103.3420000,103.4110000,706817
20200610,000000,103.3980000,103.6000000,103.3440000,103.5600000,751653
20200611,000000,103.5900000,103.5910000,103.4400000,103.4890000,355988
20200615,000000,103.3510000,103.5700000,103.3510000,103.4010000,657484
20200616,000000,103.3530000,103.5350000,103.3510000,103.4510000,390042
20200617,000000,103.6400000,103.6400000,103.4320000,103.4910000,464473
20200618,000000,103.4820000,103.5790000,103.4640000,103.5200000,215835
20200619,000000,103.5780000,103.5990000,103.5010000,103.5960000,573874
20200622,000000,103.5100000,103.6200000,103.4550000,103.5420000,872086
20200623,000000,103.5980000,103.5980000,103.4700000,103.5500000,548336
20200625,000000,103.4500000,103.4960000,103.4010000,103.4490000,638334
20200626,000000,103.4980000,103.4990000,103.4000000,103.4480000,130519
20200629,000000,103.4110000,103.4800000,103.4100000,103.4620000,70668
20200630,000000,103.5000000,103.5000000,103.3600000,103.3980000,1217243
20200702,000000,103.4200000,103.4490000,103.3500000,103.4190000,438756
20200703,000000,103.4470000,103.4470000,103.3100000,103.3800000,310540
20200706,000000,103.3910000,103.4500000,103.3710000,103.4000000,499925
20200707,000000,103.4010000,103.5800000,103.3120000,103.4500000,2269344
20200708,000000,103.3900000,103.4790000,103.3900000,103.4390000,501816
20200709,000000,103.3910000,103.5000000,103.3910000,103.4320000,461681
20200710,000000,103.4990000,103.4990000,103.4100000,103.4310000,550387
20200713,000000,103.3610000,103.4580000,103.3610000,103.4000000,485375
20200714,000000,103.4000000,103.4500000,103.3850000,103.4400000,368274
20200715,000000,103.4590000,103.4590000,103.3600000,103.3700000,713654
20200716,000000,103.4570000,103.4570000,103.3500000,103.4200000,732192
20200717,000000,103.4580000,103.4580000,103.3040000,103.3680000,251390
20200720,000000,103.3680000,103.4500000,103.3030000,103.3210000,276032
20200721,000000,103.3750000,103.3800000,103.3000000,103.3150000,1305621
20200722,000000,103.3050000,103.3790000,103.1840000,103.3080000,375267
20200723,000000,103.3670000,103.3670000,103.2410000,103.3110000,198046
20200724,000000,103.3500000,103.3830000,103.2430000,103.3830000,256566
20200727,000000,103.3840000,103.3840000,103.2950000,103.3380000,298970
20200728,000000,103.3400000,103.4580000,103.2060000,103.3100000,428885
20200729,000000,103.3340000,103.3670000,103.2900000,103.3440000,188317
20200730,000000,103.2150000,103.3370000,103.2110000,103.2310000,178667
20200731,000000,103.2870000,103.2870000,103.2170000,103.2570000,487626
20200803,000000,103.2860000,103.2860000,103.1580000,103.2250000,314481
20200804,000000,103.1510000,103.2800000,103.1000000,103.2740000,183303
20200805,000000,103.3390000,103.3390000,103.1410000,103.2200000,629365
20200806,000000,103.2400000,103.3990000,103.1800000,103.2040000,174618
20200807,000000,103.3500000,103.3990000,103.1510000,103.2000000,189432
20200810,000000,103.3470000,103.3470000,103.1600000,103.2170000,936138
20200811,000000,103.2200000,103.2200000,103.1700000,103.2170000,421116
20200812,000000,103.2170000,103.2920000,103.1900000,103.2100000,694713
20200813,000000,103.2950000,103.2950000,103.1800000,103.1950000,726482
20200814,000000,103.2000000,103.2000000,103.1600000,103.1650000,488780
20200817,000000,103.2000000,103.2590000,103.1000000,103.1470000,2210733
20200818,000000,103.1350000,103.1500000,103.0210000,103.1480000,925981
20200819,000000,102.9030000,103.1900000,102.9030000,103.1600000,100117
20200820,000000,103.1850000,103.1890000,103.1000000,103.1800000,579011
20200821,000000,103.1100000,103.2000000,103.1100000,103.1600000,211543
20200824,000000,103.1980000,103.2000000,103.0510000,103.1180000,54146
20200825,000000,103.1690000,103.1690000,103.0460000,103.1680000,286511
20200826,000000,103.0430000,103.1670000,103.0430000,103.1640000,787489
20200827,000000,103.1640000,103.1640000,103.1010000,103.1600000,156414
20200828,000000,103.1500000,103.1640000,103.0700000,103.1210000,466550
20200831,000000,103.0610000,103.1600000,103.0610000,103.1400000,85182
20200901,000000,103.1600000,103.1600000,103.1050000,103.1560000,530431
20200902,000000,103.1060000,103.1700000,103.0700000,103.1030000,345108
20200903,000000,103.1750000,103.1750000,103.0700000,103.0900000,74240
20200904,000000,103.0430000,103.1750000,103.0430000,103.1000000,91943
20200907,000000,103.0100000,103.1750000,103.0100000,103.0900000,399081
20200908,000000,103.0850000,103.1100000,103.0140000,103.0500000,989758
20200909,000000,103.0460000,103.1000000,103.0000000,103.0710000,321725
20200910,000000,103.1090000,103.1090000,103.0400000,103.0700000,307520
20200911,000000,103.0980000,103.1030000,103.0000000,103.0600000,236924
20200914,000000,103.0500000,103.0980000,103.0000000,103.0670000,103819
20200915,000000,103.1680000,103.1680000,102.9710000,103.0280000,124187
20200916,000000,103.0400000,103.0400000,102.9000000,102.9250000,639784
20200917,000000,102.9990000,103.0000000,102.8000000,102.9220000,987231
20200918,000000,102.9000000,102.9190000,102.8500000,102.9190000,40231
20200921,000000,102.9980000,102.9980000,102.8000000,102.8600000,276285
20200922,000000,102.7810000,102.8790000,102.7810000,102.8390000,246433
20200923,000000,102.7810000,102.9170000,102.7810000,102.8300000,92943
20200924,000000,102.7800000,102.8900000,102.7800000,102.8280000,580871
20200925,000000,102.8000000,102.9200000,102.7710000,102.7980000,1236134
20200928,000000,102.8000000,102.8290000,102.7410000,102.7710000,36126
20200929,000000,102.7600000,102.7900000,102.7540000,102.7750000,1579244
20200930,000000,102.7870000,102.8480000,102.7500000,102.7990000,2007159
20201001,000000,102.7570000,102.9200000,102.7570000,102.7870000,171306
20201002,000000,102.7610000,102.7890000,102.7010000,102.7010000,482387
20201005,000000,102.5770000,102.7480000,102.5770000,102.7250000,1125677
20201006,000000,102.8290000,102.8290000,102.6640000,102.7200000,838923
20201007,000000,102.7070000,102.7480000,102.7000000,102.7150000,418395
20201008,000000,102.7010000,102.7480000,102.6410000,102.7110000,1103246
20201009,000000,102.6410000,102.7260000,102.6410000,102.6850000,1593201
20201012,000000,102.7260000,102.7270000,102.6100000,102.6800000,1102947
20201013,000000,102.7200000,102.7200000,102.6510000,102.6800000,424826
20201014,000000,102.7180000,102.7180000,102.6610000,102.6760000,856876
20201015,000000,102.6520000,102.7100000,102.6370000,102.6600000,146819
20201016,000000,102.6440000,102.7180000,102.6140000,102.6500000,1626743
20201019,000000,102.6600000,102.7110000,102.5800000,102.6300000,548853
20201020,000000,102.6050000,102.6910000,102.6050000,102.6220000,751845
20201021,000000,102.6890000,102.6890000,102.6000000,102.6140000,331917
20201022,000000,102.6000000,102.6490000,102.6000000,102.6020000,652574
20201023,000000,102.6000000,102.6500000,102.5250000,102.5800000,152935
20201026,000000,102.5700000,102.5980000,102.5000000,102.5200000,550567
20201027,000000,102.5460000,102.5510000,102.5020000,102.5320000,103004
20201028,000000,102.5320000,102.5460000,102.4970000,102.5180000,187861
20201029,000000,102.5300000,102.5300000,102.4010000,102.4410000,330156
20201030,000000,102.4440000,102.5090000,102.4020000,102.4040000,808515
20201102,000000,102.4990000,102.4990000,102.3230000,102.4000000,471969
20201103,000000,102.3210000,102.4260000,102.3210000,102.3720000,266753
20201105,000000,102.3000000,102.4470000,102.3000000,102.4000000,204707
20201106,000000,102.4370000,102.4550000,102.3510000,102.4500000,1024015
20201109,000000,102.4550000,102.5000000,102.3740000,102.4370000,331407
20201110,000000,102.5470000,102.5470000,102.3810000,102.4320000,120718
20201111,000000,102.5370000,102.5370000,102.4110000,102.4770000,293842
20201112,000000,102.3420000,102.5460000,102.3420000,102.4500000,626383
20201113,000000,102.4800000,102.4800000,102.3400000,102.3400000,1303012
20201116,000000,102.3400000,102.4740000,102.3000000,102.3280000,157461
20201117,000000,102.3020000,102.3900000,102.3020000,102.3870000,227220
20201118,000000,102.3800000,102.3800000,102.2010000,102.3250000,414886
20201119,000000,102.2710000,102.4400000,102.2690000,102.3000000,244592
20201120,000000,102.4240000,102.4250000,102.2630000,102.3180000,116644
20201123,000000,102.3390000,102.3400000,102.2520000,102.2990000,1016402
20201124,000000,102.2990000,102.2990000,102.2020000,102.2620000,103623
20201125,000000,102.2430000,102.3000000,102.2150000,102.2300000,288686
20201126,000000,102.1180000,102.2500000,102.1160000,102.2250000,1394299
20201127,000000,102.2010000,102.2790000,102.1700000,102.2310000,1079248
20201130,000000,102.2790000,102.2790000,102.1900000,102.1920000,185662
20201201,000000,102.1800000,102.2200000,102.1420000,102.2080000,83257
20201202,000000,102.1420000,102.2100000,102.1420000,102.2080000,604649
20201203,000000,102.2100000,102.2400000,102.1740000,102.2050000,1013940
20201204,000000,102.1900000,102.2070000,102.1700000,102.1900000,295931
20201207,000000,102.1720000,102.2070000,102.1520000,102.1870000,396222
20201208,000000,102.1800000,102.1880000,102.1600000,102.1840000,1043632
20201209,000000,102.1840000,102.1850000,102.1500000,102.1650000,259672
20201210,000000,102.1680000,102.3500000,102.1380000,102.1500000,443577
20201211,000000,102.1110000,102.1730000,102.1100000,102.1110000,179654
20201214,000000,102.0120000,102.2740000,102.0110000,102.1100000,599579
20201215,000000,102.1110000,102.1250000,102.0320000,102.0600000,1482482
20201216,000000,102.1480000,102.1500000,102.0150000,102.0500000,136144
20201217,000000,102.0780000,102.0780000,102.0110000,102.0290000,276859
20201218,000000,102.0510000,102.0600000,101.9760000,102.0200000,69197
20201221,000000,101.8510000,102.0380000,101.8510000,101.9900000,86567
20201222,000000,101.9210000,102.0170000,101.9210000,102.0000000,2258609
20201223,000000,102.0000000,102.0100000,101.9500000,101.9810000,798326
20201224,000000,101.9810000,102.0200000,101.9500000,102.0190000,1875712
20201225,000000,101.9900000,102.0000000,101.9600000,102.0000000,744348
20201228,000000,102.0000000,102.0360000,101.9630000,102.0300000,434595
20201229,000000,102.0500000,102.4500000,101.9700000,102.0780000,1001909
20201230,000000,102.1480000,102.1500000,102.0020000,102.1080000,422723
